lsoa_code,lsoa_name,total_19,population,borough,total_17,total_19_1000,total_17_1000,pct_change,pct_change_abs,crime_cohort,change_cohort
E01000804,Bromley 004D,7,1543,Bromley,9.0,4.536616979909268,5.832793259883344,-0.22222222222222213,0.22222222222222213,lower_crime,lower_change
E01000805,Bromley 004E,16,1853,Bromley,27.0,8.634646519158123,14.57096600107933,-0.40740740740740733,0.40740740740740733,lower_crime,lower_change
E01000806,Bromley 009F,24,2019,Bromley,21.0,11.887072808320951,10.401188707280832,0.14285714285714285,0.14285714285714285,lower_crime,lower_change
E01000807,Bromley 022C,12,1657,Bromley,13.0,7.24200362100181,7.845503922751961,-0.07692307692307689,0.07692307692307689,lower_crime,lower_change
E01000808,Bromley 025A,9,1585,Bromley,9.0,5.678233438485805,5.678233438485805,0.0,0.0,lower_crime,lower_change
E01000809,Bromley 022D,7,1532,Bromley,3.0,4.569190600522194,1.95822454308094,1.3333333333333337,1.3333333333333337,lower_crime,top_50
E01000810,Bromley 025B,3,1518,Bromley,3.0,1.976284584980237,1.976284584980237,0.0,0.0,lower_crime,lower_change
E01000811,Bromley 025C,6,1358,Bromley,6.0,4.418262150220913,4.418262150220913,0.0,0.0,lower_crime,lower_change
E01000812,Bromley 028D,18,1588,Bromley,8.0,11.335012594458439,5.037783375314861,1.2500000000000002,1.2500000000000002,lower_crime,top_50
E01000813,Bromley 025D,4,1655,Bromley,4.0,2.416918429003021,2.416918429003021,0.0,0.0,lower_crime,lower_change
E01000814,Bromley 028E,4,1438,Bromley,2.0,2.7816411682892905,1.3908205841446453,1.0,1.0,lower_crime,top_50
E01000815,Bromley 025E,3,1531,Bromley,3.0,1.9595035924232527,1.9595035924232527,0.0,0.0,lower_crime,lower_change
E01000816,Bromley 040A,15,1526,Bromley,15.0,9.82961992136304,9.82961992136304,0.0,0.0,lower_crime,lower_change
E01000818,Bromley 040B,5,1614,Bromley,8.0,3.097893432465923,4.956629491945477,-0.375,0.375,lower_crime,lower_change
E01000819,Bromley 040C,23,1743,Bromley,32.0,13.195639701663797,18.359150889271373,-0.2812500000000001,0.2812500000000001,lower_crime,lower_change
E01000820,Bromley 008C,17,1632,Bromley,25.0,10.416666666666666,15.318627450980392,-0.32,0.32,lower_crime,lower_change
E01000822,Bromley 008D,11,1737,Bromley,11.0,6.332757628094416,6.332757628094416,0.0,0.0,lower_crime,lower_change
E01000823,Bromley 008E,4,1718,Bromley,9.0,2.3282887077997674,5.238649592549476,-0.5555555555555555,0.5555555555555555,lower_crime,lower_change
E01000824,Bromley 008F,16,1343,Bromley,13.0,11.913626209977663,9.67982129560685,0.23076923076923092,0.23076923076923092,lower_crime,lower_change
E01000825,Bromley 008G,5,1724,Bromley,17.0,2.9002320185614847,9.860788863109049,-0.7058823529411765,0.7058823529411765,lower_crime,lower_change
E01000826,Bromley 021A,2,1604,Bromley,2.0,1.2468827930174564,1.2468827930174564,0.0,0.0,lower_crime,lower_change
E01000827,Bromley 021B,5,1968,Bromley,8.0,2.540650406504065,4.065040650406504,-0.37500000000000006,0.37500000000000006,lower_crime,lower_change
E01000828,Bromley 011E,9,1810,Bromley,13.0,4.972375690607735,7.18232044198895,-0.30769230769230765,0.30769230769230765,lower_crime,lower_change
E01000829,Bromley 018E,6,1910,Bromley,5.0,3.141361256544503,2.6178010471204187,0.20000000000000012,0.20000000000000012,lower_crime,lower_change
E01000830,Bromley 021C,3,1518,Bromley,4.0,1.976284584980237,2.635046113306983,-0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01000831,Bromley 021D,4,1747,Bromley,2.0,2.289639381797367,1.1448196908986834,1.0,1.0,lower_crime,top_50
E01000832,Bromley 030A,3,1497,Bromley,9.0,2.004008016032064,6.012024048096192,-0.6666666666666667,0.6666666666666667,lower_crime,lower_change
E01000833,Bromley 021E,3,1415,Bromley,0.0,2.1201413427561837,0.0,inf,inf,lower_crime,top_50
E01000834,Bromley 027E,1,1328,Bromley,0.0,0.7530120481927711,0.0,inf,inf,lower_crime,top_50
E01000835,Bromley 030B,30,1734,Bromley,16.0,17.301038062283737,9.22722029988466,0.875,0.875,lower_crime,top_50
E01000836,Bromley 030C,0,1419,Bromley,2.0,0.0,1.409443269908386,-1.0,1.0,lower_crime,lower_change
E01000837,Bromley 030D,9,1540,Bromley,6.0,5.8441558441558445,3.896103896103896,0.5000000000000001,0.5000000000000001,lower_crime,top_250
E01000838,Bromley 030E,8,1465,Bromley,11.0,5.460750853242321,7.508532423208191,-0.27272727272727265,0.27272727272727265,lower_crime,lower_change
E01000839,Bromley 030F,3,1416,Bromley,1.0,2.1186440677966103,0.7062146892655368,2.0,2.0,lower_crime,top_50
E01000840,Bromley 030G,2,1491,Bromley,1.0,1.341381623071764,0.670690811535882,1.0,1.0,lower_crime,top_50
E01000841,Bromley 030H,2,1655,Bromley,8.0,1.2084592145015105,4.833836858006042,-0.75,0.75,lower_crime,lower_change
E01000842,Camden 011A,12,1754,Camden,11.0,6.841505131128848,6.271379703534778,0.09090909090909086,0.09090909090909086,lower_crime,lower_change
E01000843,Camden 014A,11,1989,Camden,18.0,5.530417295123177,9.049773755656108,-0.3888888888888889,0.3888888888888889,lower_crime,lower_change
E01000844,Camden 011B,5,2129,Camden,19.0,2.3485204321277595,8.924377642085487,-0.7368421052631579,0.7368421052631579,lower_crime,lower_change
E01000845,Camden 014B,22,1849,Camden,35.0,11.898323418063818,18.929150892374256,-0.37142857142857144,0.37142857142857144,lower_crime,lower_change
E01000846,Camden 014C,14,1749,Camden,19.0,8.00457404230989,10.863350485991996,-0.2631578947368422,0.2631578947368422,lower_crime,lower_change
E01000847,Camden 014D,25,2009,Camden,28.0,12.444001991040318,13.937282229965156,-0.10714285714285711,0.10714285714285711,lower_crime,lower_change
E01000848,Camden 011C,5,2105,Camden,11.0,2.375296912114014,5.225653206650831,-0.5454545454545454,0.5454545454545454,lower_crime,lower_change
E01000849,Camden 011D,5,1952,Camden,15.0,2.5614754098360657,7.684426229508197,-0.6666666666666666,0.6666666666666666,lower_crime,lower_change
E01000850,Camden 026A,85,2253,Camden,98.0,37.72747447847315,43.49755881047492,-0.13265306122448972,0.13265306122448972,top_250,lower_change
E01000851,Camden 026B,38,2559,Camden,43.0,14.849550605705353,16.803438843298164,-0.1162790697674419,0.1162790697674419,lower_crime,lower_change
E01000852,Camden 026C,73,2037,Camden,53.0,35.83701521845852,26.018654884634266,0.37735849056603776,0.37735849056603776,lower_crime,lower_change
E01000853,Camden 025A,34,1767,Camden,33.0,19.241652518392755,18.67572156196944,0.030303030303030255,0.030303030303030255,lower_crime,lower_change
E01000854,Camden 026D,136,2036,Camden,124.0,66.79764243614932,60.90373280943025,0.09677419354838723,0.09677419354838723,top_50,lower_change
E01000855,Camden 028A,169,1747,Camden,89.0,96.73726388093876,50.944476244991414,0.8988764044943821,0.8988764044943821,top_250,top_50
E01000856,Camden 019A,48,1908,Camden,66.0,25.157232704402517,34.59119496855346,-0.2727272727272727,0.2727272727272727,top_250,lower_change
E01000857,Camden 018A,16,1648,Camden,13.0,9.70873786407767,7.888349514563107,0.2307692307692307,0.2307692307692307,lower_crime,lower_change
E01000858,Camden 018B,67,2169,Camden,113.0,30.889810972798525,52.09774089442139,-0.4070796460176991,0.4070796460176991,top_250,lower_change
E01000859,Camden 018C,17,1778,Camden,14.0,9.561304836895388,7.874015748031496,0.21428571428571427,0.21428571428571427,lower_crime,lower_change
E01000860,Camden 018D,8,1438,Camden,18.0,5.563282336578581,12.517385257301807,-0.5555555555555556,0.5555555555555556,lower_crime,lower_change
E01000861,Camden 019B,69,1747,Camden,90.0,39.49627933600458,51.51688609044076,-0.2333333333333334,0.2333333333333334,top_250,lower_change
E01000862,Camden 018E,33,1852,Camden,52.0,17.818574514038875,28.077753779697623,-0.3653846153846154,0.3653846153846154,top_250,lower_change
E01000863,Camden 021A,236,1917,Camden,332.0,123.10902451747522,173.18727177882107,-0.2891566265060241,0.2891566265060241,top_50,lower_change
E01000864,Camden 015A,16,1870,Camden,21.0,8.556149732620321,11.229946524064172,-0.23809523809523808,0.23809523809523808,lower_crime,lower_change
E01000865,Camden 015B,34,1889,Camden,24.0,17.99894123875066,12.70513499205929,0.4166666666666665,0.4166666666666665,lower_crime,lower_change
E01000866,Camden 009A,32,2815,Camden,15.0,11.367673179396093,5.328596802841918,1.1333333333333333,1.1333333333333333,lower_crime,top_50
E01000867,Camden 015C,14,2079,Camden,28.0,6.734006734006734,13.468013468013469,-0.5,0.5,lower_crime,lower_change
E01000868,Camden 015D,15,1857,Camden,13.0,8.077544426494345,7.000538502961766,0.1538461538461538,0.1538461538461538,lower_crime,lower_change
E01000869,Camden 015E,34,2466,Camden,22.0,13.7875101378751,8.921330089213301,0.5454545454545454,0.5454545454545454,lower_crime,top_250
E01000870,Camden 009B,26,1898,Camden,19.0,13.698630136986301,10.010537407797681,0.368421052631579,0.368421052631579,lower_crime,lower_change
E01000871,Camden 005A,11,2067,Camden,16.0,5.321722302854378,7.7406869859700045,-0.31249999999999994,0.31249999999999994,lower_crime,lower_change
E01000872,Camden 005B,21,2238,Camden,19.0,9.383378016085791,8.489722966934764,0.10526315789473677,0.10526315789473677,lower_crime,lower_change
E01000873,Camden 005C,4,1893,Camden,14.0,2.1130480718436346,7.3956682514527206,-0.7142857142857143,0.7142857142857143,lower_crime,lower_change
E01000874,Camden 005D,9,1909,Camden,2.0,4.714510214772132,1.0476689366160294,3.5,3.5,lower_crime,top_50
E01000875,Camden 013A,10,1939,Camden,12.0,5.157297576070139,6.188757091284167,-0.16666666666666666,0.16666666666666666,lower_crime,lower_change
E01000876,Camden 013B,17,2229,Camden,21.0,7.62673844773441,9.421265141318978,-0.19047619047619055,0.19047619047619055,lower_crime,lower_change
E01000877,Camden 005E,5,1886,Camden,8.0,2.651113467656416,4.241781548250265,-0.375,0.375,lower_crime,lower_change
E01000878,Camden 004A,7,2380,Camden,9.0,2.9411764705882355,3.7815126050420167,-0.22222222222222215,0.22222222222222215,lower_crime,lower_change
E01000879,Camden 004B,11,1745,Camden,7.0,6.303724928366762,4.011461318051576,0.5714285714285714,0.5714285714285714,lower_crime,top_250
E01000880,Camden 004C,5,1980,Camden,8.0,2.525252525252525,4.040404040404041,-0.37500000000000006,0.37500000000000006,lower_crime,lower_change
E01000881,Camden 008A,7,2051,Camden,9.0,3.4129692832764507,4.388103364212579,-0.2222222222222222,0.2222222222222222,lower_crime,lower_change
E01000882,Camden 008B,1,2040,Camden,8.0,0.49019607843137253,3.9215686274509802,-0.875,0.875,lower_crime,lower_change
E01000883,Camden 008C,14,1880,Camden,10.0,7.446808510638298,5.319148936170213,0.4,0.4,lower_crime,lower_change
E01000884,Camden 004D,8,1858,Camden,7.0,4.3057050592034445,3.767491926803014,0.14285714285714282,0.14285714285714282,lower_crime,lower_change
E01000885,Camden 004E,8,1808,Camden,6.0,4.424778761061947,3.3185840707964602,0.33333333333333326,0.33333333333333326,lower_crime,lower_change
E01000886,Camden 006A,21,1716,Camden,21.0,12.237762237762238,12.237762237762238,0.0,0.0,lower_crime,lower_change
E01000887,Camden 006B,14,1795,Camden,24.0,7.7994428969359335,13.370473537604457,-0.4166666666666667,0.4166666666666667,lower_crime,lower_change
E01000888,Camden 006C,12,1862,Camden,13.0,6.4446831364124595,6.981740064446831,-0.07692307692307694,0.07692307692307694,lower_crime,lower_change
E01000889,Camden 007A,16,2124,Camden,10.0,7.532956685499058,4.708097928436912,0.5999999999999999,0.5999999999999999,lower_crime,top_250
E01000890,Camden 007B,14,1764,Camden,22.0,7.936507936507937,12.471655328798185,-0.3636363636363636,0.3636363636363636,lower_crime,lower_change
E01000891,Camden 007C,16,1776,Camden,43.0,9.00900900900901,24.21171171171171,-0.627906976744186,0.627906976744186,lower_crime,lower_change
E01000892,Camden 006D,15,2353,Camden,20.0,6.374840628984275,8.499787505312367,-0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01000893,Camden 002A,29,1801,Camden,20.0,16.102165463631316,11.10494169905608,0.4499999999999999,0.4499999999999999,lower_crime,lower_change
E01000894,Camden 002B,23,1725,Camden,15.0,13.333333333333334,8.695652173913043,0.5333333333333334,0.5333333333333334,lower_crime,top_250
E01000895,Camden 002C,20,2007,Camden,10.0,9.965122072745391,4.9825610363726955,1.0,1.0,lower_crime,top_50
E01000896,Camden 002D,19,2067,Camden,8.0,9.192065795839381,3.8703434929850022,1.3750000000000002,1.3750000000000002,lower_crime,top_50
E01000897,Camden 008D,9,1971,Camden,8.0,4.566210045662101,4.058853373921867,0.1250000000000001,0.1250000000000001,lower_crime,lower_change
E01000898,Camden 008E,38,2288,Camden,58.0,16.60839160839161,25.34965034965035,-0.3448275862068965,0.3448275862068965,lower_crime,lower_change
E01000899,Camden 002E,17,2084,Camden,9.0,8.157389635316699,4.318618042226488,0.8888888888888888,0.8888888888888888,lower_crime,top_50
E01000900,Camden 012A,13,2070,Camden,19.0,6.280193236714976,9.178743961352657,-0.31578947368421045,0.31578947368421045,lower_crime,lower_change
E01000901,Camden 007D,22,2675,Camden,31.0,8.22429906542056,11.588785046728972,-0.29032258064516137,0.29032258064516137,lower_crime,lower_change
E01000902,Camden 012B,12,1744,Camden,27.0,6.8807339449541285,15.48165137614679,-0.5555555555555556,0.5555555555555556,lower_crime,lower_change
E01000903,Camden 006E,7,1787,Camden,13.0,3.9171796306659203,7.274762171236709,-0.46153846153846156,0.46153846153846156,lower_crime,lower_change
E01000904,Camden 012C,66,2738,Camden,106.0,24.10518626734843,38.71439006574142,-0.37735849056603776,0.37735849056603776,top_250,lower_change
E01000905,Camden 012D,14,2257,Camden,31.0,6.202924235711121,13.735046521931768,-0.5483870967741935,0.5483870967741935,lower_crime,lower_change
E01000906,Camden 012E,25,1649,Camden,44.0,15.160703456640388,26.682838083687084,-0.4318181818181819,0.4318181818181819,lower_crime,lower_change
E01000907,Camden 001A,7,1664,Camden,22.0,4.206730769230769,13.221153846153847,-0.6818181818181818,0.6818181818181818,lower_crime,lower_change
E01000908,Camden 001B,13,1943,Camden,8.0,6.690684508492023,4.117344312918168,0.625,0.625,lower_crime,top_250
E01000909,Camden 001C,12,1903,Camden,14.0,6.305832895428271,7.3568050446663165,-0.14285714285714293,0.14285714285714293,lower_crime,lower_change
E01000910,Camden 003A,10,1778,Camden,16.0,5.62429696287964,8.998875140607424,-0.375,0.375,lower_crime,lower_change
E01000911,Camden 003B,10,1781,Camden,11.0,5.614823133071308,6.176305446378439,-0.09090909090909097,0.09090909090909097,lower_crime,lower_change
E01000912,Camden 001D,49,1882,Camden,50.0,26.03613177470776,26.56748140276302,-0.01999999999999998,0.01999999999999998,lower_crime,lower_change
E01000913,Camden 001E,61,1928,Camden,48.0,31.639004149377595,24.896265560165975,0.27083333333333337,0.27083333333333337,lower_crime,lower_change
E01000914,Camden 028B,183,2444,Camden,145.0,74.8772504091653,59.32896890343699,0.26206896551724135,0.26206896551724135,top_50,lower_change
E01000915,Camden 027A,19,1744,Camden,32.0,10.894495412844037,18.34862385321101,-0.40625,0.40625,lower_crime,lower_change
E01000916,Camden 027B,51,2547,Camden,59.0,20.023557126030624,23.16450726344719,-0.135593220338983,0.135593220338983,lower_crime,lower_change
E01000917,Camden 027C,22,2301,Camden,43.0,9.561060408518035,18.687527162103432,-0.48837209302325585,0.48837209302325585,lower_crime,lower_change
E01000918,Camden 028C,108,2381,Camden,95.0,45.35909281814364,39.89920201595968,0.1368421052631579,0.1368421052631579,top_250,lower_change
E01000919,Camden 028D,154,2166,Camden,124.0,71.09879963065559,57.24838411819021,0.2419354838709679,0.2419354838709679,top_50,lower_change
E01000920,Camden 027D,28,2404,Camden,47.0,11.647254575707155,19.550748752079866,-0.4042553191489361,0.4042553191489361,lower_crime,lower_change
E01000921,Camden 003C,31,2422,Camden,44.0,12.799339388934765,18.166804293971925,-0.29545454545454547,0.29545454545454547,lower_crime,lower_change
E01000922,Camden 007E,30,1952,Camden,26.0,15.368852459016393,13.319672131147541,0.1538461538461538,0.1538461538461538,lower_crime,lower_change
E01000923,Camden 003D,12,1681,Camden,11.0,7.138607971445568,6.543723973825104,0.09090909090909088,0.09090909090909088,lower_crime,lower_change
E01000924,Camden 009C,5,2017,Camden,13.0,2.478929102627665,6.4452156668319285,-0.6153846153846153,0.6153846153846153,lower_crime,lower_change
E01000925,Camden 009D,8,1686,Camden,25.0,4.744958481613286,14.827995255041518,-0.68,0.68,lower_crime,lower_change
E01000926,Camden 009E,20,2051,Camden,23.0,9.751340809361286,11.21404193076548,-0.13043478260869576,0.13043478260869576,lower_crime,lower_change
E01000927,Camden 007F,30,2111,Camden,41.0,14.211274277593558,19.422074846044527,-0.2682926829268292,0.2682926829268292,lower_crime,lower_change
E01000928,Camden 003E,29,2025,Camden,34.0,14.320987654320987,16.790123456790123,-0.14705882352941177,0.14705882352941177,lower_crime,lower_change
E01000929,Camden 020A,25,2264,Camden,10.0,11.042402826855124,4.41696113074205,1.5,1.5,lower_crime,top_50
E01000930,Camden 020B,49,2386,Camden,58.0,20.536462699077955,24.308466051969823,-0.15517241379310343,0.15517241379310343,lower_crime,lower_change
E01000931,Camden 013C,59,2434,Camden,64.0,24.239934264585045,26.29416598192276,-0.07812499999999994,0.07812499999999994,lower_crime,lower_change
E01000932,Camden 013D,10,2024,Camden,12.0,4.940711462450593,5.928853754940712,-0.16666666666666674,0.16666666666666674,lower_crime,lower_change
E01000933,Camden 020C,32,2165,Camden,28.0,14.780600461893764,12.933025404157044,0.14285714285714277,0.14285714285714277,lower_crime,lower_change
E01000934,Camden 020D,15,1853,Camden,12.0,8.094981111710739,6.475984889368592,0.24999999999999994,0.24999999999999994,lower_crime,lower_change
E01000935,Camden 020E,24,1523,Camden,17.0,15.758371634931057,11.162179908076165,0.411764705882353,0.411764705882353,lower_crime,lower_change
E01000936,Camden 024A,28,2003,Camden,33.0,13.979031452820768,16.475287069395907,-0.1515151515151516,0.1515151515151516,lower_crime,lower_change
E01000937,Camden 025B,40,2230,Camden,15.0,17.937219730941703,6.726457399103139,1.6666666666666663,1.6666666666666663,lower_crime,top_50
E01000938,Camden 024B,69,2077,Camden,73.0,33.220991815117955,35.14684641309581,-0.05479452054794522,0.05479452054794522,top_250,lower_change
E01000939,Camden 024C,81,1583,Camden,100.0,51.16866708780796,63.171193935565384,-0.19,0.19,top_50,lower_change
E01000940,Camden 024D,20,1564,Camden,10.0,12.787723785166241,6.3938618925831205,1.0,1.0,lower_crime,top_50
